@relation segment_challenge_part1
@attribute rawred-mean real
@attribute hue-mean real
@attribute value-mean real
@attribute rawgreen-mean real
@attribute exblue-mean real
@attribute hedge-sd real
@attribute vegde-sd real
@attribute region-centroid-col real
@attribute short-line-density-2 real
@attribute region-pixel-count real
@attribute class{brickface,cement,foliage,grass,path,sky,window}
@data
125.778,-2.31738,145.222,130.0,34.6667,0.418522,1.28889,189.0,0.0,9.0,"sky"
55.0,-2.04874,75.6667,54.1111,42.2222,1.66889,0.869228,87.0,0.0,9.0,"path"
44.7778,-1.91073,56.3333,42.4444,25.4444,1.83384,4.35975,243.0,0.0,9.0,"cement"
6.22222,-0.776334,6.33333,2.33333,1.88889,0.151852,0.062963,13.0,0.0,9.0,"brickface"
31.3333,-2.03043,45.5556,30.5556,29.2222,0.250925,13.0242,52.0,0.0,9.0,"cement"
14.4444,1.94304,20.3333,20.3333,-8.11111,0.680414,0.403687,29.0,0.0,9.0,"grass"
43.8889,-1.93792,58.2222,41.3333,31.2222,1.16746,1.76908,142.0,0.0,9.0,"path"
15.7778,2.41326,24.5556,24.5556,-3.44444,1.71852,0.551852,57.0,0.0,9.0,"grass"
6.33333,-2.04388,13.0,6.0,13.6667,1.06805,1.60555,187.0,0.0,9.0,"window"
16.8889,-2.1343,30.0,17.4444,25.6667,1.66296,14.3444,68.0,0.0,9.0,"cement"
0.333333,-2.53095,1.44444,0.777778,1.77778,2.06296,0.196296,36.0,0.0,9.0,"foliage"
117.444,-2.31105,142.556,122.667,45.0,0.829631,1.22963,112.0,0.0,9.0,"sky"
15.7778,2.29142,23.8889,23.8889,-5.0,0.730297,0.712326,238.0,0.0,9.0,"grass"
13.5556,2.25237,20.1111,20.1111,-4.55556,1.1,1.12963,211.0,0.0,9.0,"grass"
116.556,-2.30864,140.444,121.444,42.8889,0.285185,0.166667,108.0,0.0,9.0,"sky"
19.2222,-1.39741,22.5556,13.2222,12.6667,1.54074,0.32963,73.0,0.0,9.0,"brickface"
37.1111,-2.11379,57.1111,37.5556,39.5556,3.76667,8.8889,248.0,0.0,9.0,"path"
0.111111,-2.28599,3.66667,0.888889,6.33333,0.151852,0.240741,95.0,0.0,9.0,"foliage"
19.8889,-1.90381,25.7778,18.6667,13.0,1.21868,1.70511,54.0,0.0,9.0,"cement"
21.5556,-2.19107,39.5556,23.3333,34.2222,1.86667,2.55185,193.0,0.0,9.0,"cement"
15.1111,2.46775,25.0,25.0,-2.77778,2.61111,0.774073,148.0,0.0,9.0,"grass"
6.0,-0.853547,6.0,2.33333,2.33333,0.118519,0.118518,15.0,0.0,9.0,"brickface"
30.7778,-2.10261,45.2222,30.8889,28.7778,0.93492,0.574134,248.0,0.0,9.0,"cement"
0.0,-2.0944,1.88889,0.0,3.77778,0.02963,0.074074,95.0,0.0,9.0,"foliage"
1.0,-2.00027,2.44444,0.777778,3.11111,4.34074,0.033333,152.0,0.0,9.0,"window"
46.8889,-2.0226,65.0,45.5556,37.5556,4.86103,1.8619,110.0,0.111111,9.0,"path"
102.556,-2.19816,132.0,105.556,55.8889,0.699999,1.12963,8.0,0.0,9.0,"sky"
109.222,-2.36422,139.0,116.889,51.8889,0.680412,0.459466,238.0,0.0,9.0,"sky"
49.4444,-2.03008,65.2222,48.3333,32.6667,1.8074,1.01111,37.0,0.111111,9.0,"cement"
41.2222,-1.99608,56.3333,39.6667,31.7778,1.67778,2.2963,190.0,0.0,9.0,"cement"
0.0,-2.0944,2.33333,0.0,4.66667,0.02963,0.02963,77.0,0.0,9.0,"window"
0.222222,-2.26746,6.11111,1.22222,10.7778,1.05185,0.444445,140.0,0.0,9.0,"foliage"
10.4444,-2.10271,23.4444,10.5556,25.8889,0.389682,0.272165,34.0,0.0,9.0,"window"
0.0,-2.0944,2.0,0.0,4.0,0.044445,0.107407,237.0,0.0,9.0,"foliage"
27.5556,-2.01644,38.1111,26.6667,22.0,1.75185,1.81111,42.0,0.0,9.0,"path"
0.0,-2.0944,0.444444,0.0,0.888889,0.272166,0.344265,27.0,0.0,9.0,"foliage"
2.11111,-2.05845,7.11111,1.88889,10.2222,0.151852,0.151852,104.0,0.0,9.0,"window"
2.0,-2.40681,9.33333,4.22222,12.4444,0.490653,1.14342,25.0,0.0,9.0,"foliage"
48.6667,-2.04654,67.1111,47.7778,37.7778,2.46231,0.64693,42.0,0.0,9.0,"path"
7.0,-0.964797,7.22222,3.22222,3.11111,0.118519,0.107407,58.0,0.0,9.0,"brickface"
21.4444,-2.23797,41.5556,24.2222,37.4444,0.507408,2.55185,217.0,0.0,9.0,"cement"
22.7778,-1.65393,30.0,17.5556,19.6667,2.24074,0.429631,147.0,0.0,9.0,"brickface"
3.66667,-2.01543,10.3333,3.11111,13.8889,0.136083,0.136083,206.0,0.0,9.0,"window"
10.2222,-2.10731,22.1111,10.3333,23.6667,3.83792,0.172133,47.0,0.0,9.0,"window"
9.55556,2.55309,15.8889,15.8889,-0.555556,1.42465,1.24722,91.0,0.0,9.0,"grass"
20.2222,-1.40824,23.3333,14.5556,11.8889,1.02222,4.51852,69.0,0.0,9.0,"brickface"
41.0,-2.03293,56.3333,40.0,31.6667,3.12694,1.21868,2.0,0.0,9.0,"path"
42.4444,-2.0527,58.8889,41.7778,33.5556,2.24763,2.27792,229.0,0.0,9.0,"path"
0.0,-2.0944,1.11111,0.0,2.22222,0.02963,0.062963,248.0,0.0,9.0,"window"
115.111,-2.29599,141.0,120.111,46.7778,0.772202,0.879816,102.0,0.0,9.0,"sky"
36.4444,-2.10232,55.3333,36.6667,37.5556,2.74074,1.18519,250.0,0.0,9.0,"path"
129.889,-2.21505,146.222,131.778,30.7778,0.38889,0.418515,194.0,0.0,9.0,"sky"
0.333333,-2.4238,2.88889,1.33333,4.11111,0.730297,0.712325,17.0,0.0,9.0,"foliage"
7.11111,-0.988413,7.33333,3.44444,3.22222,0.151852,0.088889,231.0,0.0,9.0,"brickface"
6.88889,-0.897859,6.88889,3.0,2.77778,0.151852,0.240741,29.0,0.0,9.0,"brickface"
0.111111,-2.23756,3.44444,0.666667,6.11111,0.488889,0.285185,23.0,0.0,9.0,"foliage"
25.2222,-1.80255,29.5556,23.5556,10.3333,1.45551,0.960324,162.0,0.0,9.0,"cement"
22.1111,-1.76489,30.4444,18.4444,20.3333,4.02963,0.844445,127.0,0.0,9.0,"brickface"
9.77778,2.04457,16.2222,16.2222,-7.11111,0.562963,0.222222,63.0,0.0,9.0,"grass"
38.4444,-2.32027,52.6667,41.7778,25.1111,377.93,752.241,129.0,0.111111,9.0,"foliage"
24.8889,-2.19983,37.0,26.1111,23.0,0.421636,0.975629,139.0,0.0,9.0,"window"
2.33333,-2.03651,5.77778,2.11111,7.11111,0.934919,0.490654,184.0,0.0,9.0,"window"
50.1111,-2.00156,69.1111,48.3333,39.7778,2.82581,1.25904,197.0,0.0,9.0,"path"
15.8889,2.42082,25.1111,25.1111,-3.44444,1.0963,0.385186,114.0,0.0,9.0,"grass"
56.4444,-2.13303,81.6667,57.4444,49.4444,1.06284,1.02017,86.0,0.0,9.0,"cement"
13.3333,1.9053,19.8889,19.8889,-9.66667,0.712325,0.788811,8.0,0.0,9.0,"grass"
7.55556,-1.13454,8.44444,3.66667,5.0,0.4,0.385185,144.0,0.0,9.0,"brickface"
118.333,-2.38244,144.0,125.444,44.2222,0.620632,0.272168,128.0,0.0,9.0,"sky"
5.66667,1.98437,8.33333,8.33333,-3.33333,4.15185,1.12963,220.0,0.0,9.0,"grass"
9.55556,-2.23536,23.4444,11.8889,25.4444,2.05931,1.82168,92.0,0.0,9.0,"foliage"
100.667,-2.17815,127.111,102.778,50.7778,0.607405,0.385184,79.0,0.0,9.0,"sky"
53.3333,-2.03065,75.6667,51.8889,46.1111,2.84149,1.85792,219.0,0.111111,9.0,"path"
42.6667,-1.93005,56.3333,40.1111,29.8889,1.55873,1.79402,110.0,0.0,9.0,"path"
50.4444,-2.08593,72.1111,50.3333,43.4444,2.80806,1.77326,32.0,0.111111,9.0,"path"
7.55556,-0.804846,7.55556,3.66667,2.11111,0.207407,0.42963,177.0,0.0,9.0,"brickface"
116.556,-2.35296,142.889,123.111,46.1111,0.429627,0.299997,103.0,0.0,9.0,"sky"
18.5556,-1.44704,21.8889,13.3333,11.8889,3.26296,1.85185,8.0,0.0,9.0,"brickface"
19.7778,2.28263,27.5556,27.5556,-4.88889,1.50554,2.42594,235.0,0.111111,9.0,"grass"
19.7778,-2.32134,28.5556,21.5556,15.7778,121.244,688.074,205.0,0.0,9.0,"foliage"
43.7778,-2.05638,62.4444,43.1111,38.0,2.59914,2.18751,104.0,0.111111,9.0,"cement"
27.4444,-2.08891,39.0,27.3333,23.2222,1.29386,0.620632,169.0,0.0,9.0,"cement"
21.5556,-1.70739,29.0,17.6667,18.7778,9.4963,1.52963,127.0,0.0,9.0,"brickface"
13.4444,2.36358,21.7778,21.7778,-4.11111,1.70511,0.490653,197.0,0.0,9.0,"grass"
52.7778,-1.98522,68.2222,51.0,32.6667,0.740741,0.729627,61.0,0.0,9.0,"cement"
7.77778,-0.744272,7.77778,3.33333,1.77778,0.474074,0.166667,34.0,0.0,9.0,"brickface"
45.3333,-2.05926,63.3333,44.7778,36.5556,1.99629,1.04704,60.0,0.0,9.0,"path"
0.666667,-2.01314,4.0,0.333333,7.0,0.077778,0.02963,121.0,0.0,9.0,"window"
1.0,-2.26821,8.0,2.33333,12.6667,6.16296,3.6,31.0,0.0,9.0,"foliage"
41.5556,-2.11179,62.5556,41.8889,41.6667,1.06979,2.13957,83.0,0.0,9.0,"cement"
54.6667,-2.03712,76.6667,53.4444,45.2222,2.12307,1.20646,93.0,0.0,9.0,"path"
4.11111,-1.9857,8.66667,3.55556,9.66667,0.151852,0.251852,33.0,0.0,9.0,"brickface"
99.0,-2.40455,129.333,108.0,51.6667,0.586896,0.327731,104.0,0.0,9.0,"sky"
37.8889,-1.67592,42.1111,35.1111,11.2222,0.45542,0.574134,202.0,0.0,9.0,"cement"
115.0,-2.37781,142.889,122.556,48.2222,0.869227,0.611615,97.0,0.0,9.0,"sky"
9.44444,2.08323,14.3333,14.3333,-4.88889,5.52963,3.45556,9.0,0.0,9.0,"grass"
5.55556,-2.06856,14.1111,5.33333,17.3333,0.344265,0.421637,225.0,0.0,9.0,"window"
32.1111,-2.25125,70.1111,37.7778,70.3333,7.6809,6.27399,245.0,0.0,9.0,"foliage"
7.55556,-0.965946,7.55556,3.55556,3.33333,0.522222,0.107407,105.0,0.0,9.0,"brickface"
47.1111,-2.07523,67.2222,46.7778,40.5556,3.12457,1.67885,4.0,0.222222,9.0,"path"
41.7778,-2.07462,58.5556,41.4444,33.8889,1.14827,1.33333,235.0,0.0,9.0,"path"
49.4444,-2.03735,70.8889,48.2222,44.1111,1.5456,2.68052,247.0,0.0,9.0,"path"
52.8889,-2.03548,74.7778,51.5556,45.1111,2.80013,2.73861,124.0,0.0,9.0,"path"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0,9.0,"window"
1.11111,-2.13309,6.44444,1.33333,10.4444,0.240741,0.088889,20.0,0.0,9.0,"window"
44.6667,-1.98456,61.7778,42.6667,36.2222,1.78159,1.56347,190.0,0.0,9.0,"path"
47.1111,-1.99488,62.3333,45.5556,32.0,0.860662,1.85492,121.0,0.0,9.0,"cement"
6.55556,-0.91061,6.66667,3.11111,2.55556,0.044444,0.062963,112.0,0.0,9.0,"brickface"
50.4444,-2.02117,69.6667,49.0,39.8889,2.8829,0.779364,76.0,0.0,9.0,"path"
9.66667,2.22128,16.3333,16.3333,-4.88889,1.35674,0.620633,2.0,0.0,9.0,"grass"
25.2222,-1.80255,29.5556,23.5556,10.3333,1.45551,0.960324,162.0,0.0,9.0,"cement"
14.0,2.4832,23.0,23.0,-2.33333,1.46667,0.385185,115.0,0.0,9.0,"grass"
123.222,-2.40548,145.333,129.778,37.6667,1.22964,0.02963,181.0,0.0,9.0,"sky"
4.77778,-2.44501,15.4444,8.33333,17.7778,3.55556,3.62963,71.0,0.0,9.0,"foliage"
97.8889,-2.34574,127.111,105.0,51.3333,0.658283,0.408248,91.0,0.0,9.0,"sky"
11.1111,2.29204,17.7778,17.7778,-4.22222,1.70741,1.12963,116.0,0.0,9.0,"grass"
6.33333,-1.06897,7.0,3.0,3.77778,0.062963,0.162963,217.0,0.0,9.0,"brickface"
29.3333,-2.02004,41.1111,28.4444,24.4444,2.65555,6.97778,10.0,0.0,9.0,"path"
27.4444,-2.01451,37.7778,26.5556,21.5556,37.2185,0.488888,23.0,0.0,9.0,"path"
17.5556,2.28029,29.4444,29.4444,-7.66667,2.67845,1.32777,90.0,0.0,9.0,"grass"
21.6667,-1.77116,31.1111,17.5556,23.0,0.785185,3.67407,23.0,0.0,9.0,"brickface"
47.6667,-1.98992,61.5556,46.1111,29.3333,0.327731,0.691214,109.0,0.0,9.0,"cement"
17.3333,-1.45311,21.0,12.1111,12.5556,0.518519,2.28518,8.0,0.0,9.0,"brickface"
22.0,-1.8112,32.5556,18.4444,24.6667,1.44074,1.14444,78.0,0.0,9.0,"brickface"
3.22222,-2.45218,12.6667,6.44444,15.6667,3.52963,4.02963,110.0,0.0,9.0,"foliage"
19.7778,-1.55225,24.5556,14.8889,14.4444,2.16296,2.17778,26.0,0.0,9.0,"brickface"
21.3333,-1.67031,28.1111,16.8889,18.0,0.074074,0.285185,140.0,0.0,9.0,"brickface"
11.4444,2.28457,20.5556,20.5556,-5.55556,2.98453,1.32777,136.0,0.0,9.0,"grass"
10.3333,1.9879,17.1111,17.1111,-8.77778,1.52023,2.19511,225.0,0.0,9.0,"grass"
4.11111,-2.00911,8.77778,3.66667,9.77778,1.24444,0.785185,13.0,0.0,9.0,"brickface"
72.0,-2.232,115.889,77.7778,82.0,0.385187,0.266666,253.0,0.0,9.0,"sky"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,9.0,"window"
12.2222,2.48244,18.6667,18.6667,-1.77778,1.30741,2.43333,192.0,0.0,9.0,"grass"
0.222222,-2.07124,3.22222,0.111111,6.11111,0.02963,0.311111,243.0,0.0,9.0,"window"
44.0,-2.04052,60.5556,43.1111,34.0,1.19257,0.620633,228.0,0.0,9.0,"path"
12.7778,2.73707,19.5556,19.5556,1.44444,0.860663,0.574134,145.0,0.0,9.0,"grass"
13.7778,2.35037,22.3333,22.3333,-4.33333,0.574134,1.07497,230.0,0.0,9.0,"grass"
9.55556,2.2672,17.2222,17.2222,-5.22222,0.933333,2.6963,93.0,0.0,9.0,"grass"
45.7778,-1.97866,62.1111,43.7778,34.6667,3.07439,1.28236,86.0,0.0,9.0,"path"
28.6667,-2.02103,37.7778,27.8889,19.0,45.9556,1.58519,166.0,0.0,9.0,"path"
99.5556,-2.16692,128.222,101.556,55.3333,0.385185,0.207408,78.0,0.0,9.0,"sky"
31.3333,-2.0752,44.1111,31.0,25.8889,7.27407,2.50741,180.0,0.0,9.0,"path"
7.0,-1.94345,12.2222,6.11111,11.3333,0.418518,1.63333,150.0,0.0,9.0,"cement"
8.0,-2.02931,14.5556,7.55556,13.5556,0.888889,1.12963,124.0,0.0,9.0,"cement"
20.5556,-2.20457,38.6667,22.4444,34.3333,2.81852,1.27408,137.0,0.0,9.0,"cement"
111.333,-2.29717,139.0,116.667,50.0,0.340743,0.196297,206.0,0.0,9.0,"sky"
9.0,-2.30751,25.3333,12.2222,29.4444,3.19722,3.70835,67.0,0.0,9.0,"foliage"
51.7778,-2.03405,72.0,50.5556,41.6667,3.86676,2.18072,148.0,0.0,9.0,"path"
92.6667,-2.37528,123.222,100.889,52.8889,5.67516,0.516398,179.0,0.0,9.0,"sky"
0.0,-2.0944,0.111111,0.0,0.222222,0.136083,0.136083,180.0,0.0,9.0,"window"
119.667,-2.35524,145.444,126.111,45.1111,0.400002,0.444445,168.0,0.0,9.0,"sky"
49.8889,-2.0482,71.5556,48.8889,44.3333,1.23678,1.83485,251.0,0.0,9.0,"path"
1.44444,-2.11894,5.88889,1.66667,8.66667,6.43334,14.963,231.0,0.0,9.0,"foliage"
13.8889,2.43862,23.8889,23.8889,-3.33333,0.162963,0.507408,192.0,0.0,9.0,"grass"
10.1111,-2.37894,20.2222,12.7778,17.5556,90.9186,73.7963,130.0,0.0,9.0,"foliage"
112.0,-2.38466,136.889,118.889,42.8889,2.13958,2.09408,70.0,0.111111,9.0,"sky"
4.11111,-1.43724,5.55556,1.77778,5.22222,0.385187,0.162963,108.0,0.0,9.0,"brickface"
6.22222,-1.0472,6.66667,2.55556,3.66667,0.074074,0.177778,238.0,0.0,9.0,"brickface"
41.2222,-1.99608,56.3333,39.6667,31.7778,1.67778,2.2963,190.0,0.0,9.0,"cement"
11.3333,-2.1389,20.3333,11.7778,17.5556,1.08355,2.90147,219.0,0.0,9.0,"window"
4.0,2.19357,8.77778,8.77778,-3.88889,0.607407,0.3,131.0,0.0,9.0,"grass"
7.66667,-0.872666,7.66667,3.22222,2.88889,0.151852,0.074074,159.0,0.0,9.0,"brickface"
6.55556,2.20132,12.6667,12.6667,-4.77778,1.7224,1.20646,210.0,0.0,9.0,"grass"
28.7778,-2.21546,38.3333,28.3333,18.8889,45.0852,2.11852,116.0,0.0,9.0,"path"
9.33333,2.04373,17.3333,17.3333,-8.88889,0.960324,0.544331,163.0,0.0,9.0,"grass"
29.4444,-1.97077,39.1111,28.2222,20.5556,36.9333,0.651852,123.0,0.0,9.0,"path"
38.0,-2.13368,58.7778,38.7778,40.7778,0.886106,1.18634,63.0,0.0,9.0,"cement"
10.2222,1.87715,18.0,18.0,-12.0,0.620633,0.64693,157.0,0.0,9.0,"grass"
5.11111,-1.99944,10.1111,4.66667,10.4444,1.57407,0.522222,233.0,0.0,9.0,"cement"
53.6667,-2.10937,76.5556,54.0,45.4444,1.80944,1.65216,86.0,0.0,9.0,"path"
44.2222,-1.98631,60.0,42.4444,33.3333,1.10387,0.975629,188.0,0.0,9.0,"path"
10.5556,-2.23126,33.1111,13.5556,42.1111,1.86984,1.98606,59.0,0.0,9.0,"foliage"
23.0,-2.18202,40.4444,24.4444,33.4444,2.2963,0.24074,166.0,0.111111,9.0,"window"
120.667,-2.36488,142.556,126.333,38.1111,0.488889,0.799994,36.0,0.0,9.0,"sky"
60.2222,-2.02777,79.6667,58.8889,40.2222,0.785184,6.07777,164.0,0.0,9.0,"cement"
27.2222,-2.18724,39.3333,28.3333,23.1111,0.272165,0.691214,160.0,0.0,9.0,"window"
18.6667,-1.59121,24.2222,14.0,15.7778,7.18518,3.18518,10.0,0.0,9.0,"brickface"
35.7778,-2.17583,49.0,36.1111,26.1111,5.79527,5.49512,252.0,0.0,9.0,"path"
16.5556,2.37885,28.0,28.0,-5.22222,1.6113,0.750308,119.0,0.0,9.0,"grass"
43.3333,-1.99855,60.1111,41.6667,35.2222,2.43128,1.73098,171.0,0.111111,9.0,"path"
7.44444,-0.895807,7.44444,3.11111,3.0,0.251852,0.062963,37.0,0.0,9.0,"brickface"
0.222222,-2.16343,5.0,0.666667,9.11111,0.922222,0.696296,128.0,0.0,9.0,"foliage"
53.4444,-2.06055,76.1111,52.7778,46.0,3.35604,2.33492,73.0,0.0,9.0,"path"
5.66667,-1.50837,9.55556,3.22222,9.55556,0.107407,0.42963,151.0,0.0,9.0,"brickface"
44.8889,-2.03524,59.3333,44.0,29.7778,9.26296,3.91111,203.0,0.0,9.0,"cement"
4.77778,-2.04728,11.6667,4.66667,13.8889,2.79682,0.712325,231.0,0.111111,9.0,"window"
49.1111,-2.02966,66.7778,48.0,36.4444,1.63865,0.501848,39.0,0.0,9.0,"cement"
19.6667,-1.72683,27.7778,15.3333,20.5556,3.0963,1.57407,19.0,0.0,9.0,"brickface"
23.1111,-2.21866,40.1111,25.2222,31.8889,12.2667,3.40741,174.0,0.0,9.0,"window"
111.444,-2.3012,138.333,116.778,48.4444,0.720081,0.490655,38.0,0.0,9.0,"sky"
7.55556,2.31624,15.7778,15.7778,-4.66667,3.57407,1.84074,46.0,0.0,9.0,"grass"
129.778,-2.28076,146.333,132.778,30.1111,1.04074,0.162964,156.0,0.0,9.0,"sky"
35.0,-2.49461,51.3333,37.8889,29.3333,155.13,3.98518,190.0,0.0,9.0,"path"
0.444444,-2.25712,7.66667,1.66667,13.2222,0.82963,1.35185,126.0,0.0,9.0,"foliage"
121.0,-2.34076,142.667,126.111,38.2222,1.27777,0.418515,58.0,0.0,9.0,"sky"
37.4444,-1.99554,49.4444,36.2222,25.2222,0.904721,17.3628,197.0,0.0,9.0,"cement"
8.11111,-0.83212,8.11111,3.88889,2.44444,0.166667,0.02963,104.0,0.0,9.0,"brickface"
16.7778,-2.1427,29.0,17.3333,23.8889,1.76296,1.14444,81.0,0.0,9.0,"cement"
5.44444,2.36144,12.5556,12.5556,-3.33333,1.02222,3.4963,241.0,0.0,9.0,"grass"
10.8889,2.39249,18.5556,18.5556,-3.44444,5.00741,0.862963,208.0,0.0,9.0,"grass"
12.8889,-2.14376,24.8889,13.4444,23.4444,0.403687,0.136083,203.0,0.0,9.0,"window"
15.7778,-2.13492,31.8889,16.4444,31.5556,0.474074,2.53333,217.0,0.0,9.0,"cement"
52.3333,-2.00603,70.4444,50.6667,37.8889,0.596297,0.744446,4.0,0.0,9.0,"cement"
31.1111,-2.03664,43.4444,30.3333,25.4444,3.55556,2.66667,77.0,0.0,9.0,"path"
17.1111,2.56105,29.4444,29.4444,-1.44444,2.64505,0.958394,200.0,0.0,9.0,"grass"
20.0,-1.50866,24.6667,14.8889,14.4444,0.596297,1.12963,83.0,0.0,9.0,"brickface"
15.8889,2.25223,26.8889,26.8889,-7.66667,1.09545,0.750309,240.0,0.0,9.0,"grass"
8.44444,-0.843904,8.44444,4.0,2.66667,0.874074,0.562963,107.0,0.0,9.0,"brickface"
17.3333,2.86493,28.3333,28.3333,5.22222,0.557773,0.278886,204.0,0.0,9.0,"grass"
45.1111,-1.97322,60.8889,43.0,33.6667,1.00554,1.08866,200.0,0.0,9.0,"path"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,9.0,"window"
6.22222,1.98299,11.5556,11.5556,-6.66667,0.551852,0.918519,63.0,0.0,9.0,"grass"
20.2222,-1.33413,22.7778,13.8889,11.4444,1.0963,1.52963,75.0,0.0,9.0,"brickface"
22.1111,-1.68544,29.7778,17.3333,20.1111,1.48519,0.607408,145.0,0.0,9.0,"brickface"
6.33333,-1.98283,11.8889,5.66667,11.7778,0.611111,0.862963,32.0,0.0,9.0,"cement"
5.55556,-0.57094,5.55556,2.22222,0.222222,0.374074,0.018519,18.0,0.0,9.0,"brickface"
10.4444,2.62821,15.3333,15.3333,-0.222222,1.58348,0.691215,182.0,0.0,9.0,"grass"
110.556,-2.32317,138.778,116.778,50.2222,0.8165,0.349603,174.0,0.0,9.0,"sky"
15.0,2.12652,25.3333,25.3333,-9.66667,2.02667,0.781736,252.0,0.0,9.0,"grass"
26.8889,-2.08357,36.4444,26.5556,19.4444,19.0074,1.4963,28.0,0.0,9.0,"path"
45.4444,-2.00718,61.3333,43.8889,33.3333,1.65664,1.22927,198.0,0.0,9.0,"path"
128.444,-2.27023,145.889,131.333,32.0,0.151852,0.355559,243.0,0.0,9.0,"sky"
0.0,-2.11372,4.11111,0.111111,8.11111,0.062963,0.151852,230.0,0.0,9.0,"foliage"
13.5556,2.33274,22.3333,22.3333,-4.77778,1.98519,0.829631,186.0,0.0,9.0,"grass"
14.5556,-2.00514,23.0,13.7778,17.6667,0.490653,1.3784,83.0,0.0,9.0,"window"
54.7778,-2.04272,76.2222,53.6667,44.0,1.50062,2.59415,100.0,0.0,9.0,"path"
116.222,-2.30766,141.667,121.444,45.6667,0.107408,0.162963,51.0,0.0,9.0,"sky"
7.66667,2.42638,13.7778,13.7778,-2.11111,2.82056,1.45169,212.0,0.0,9.0,"grass"
1.77778,-2.26818,9.66667,3.11111,14.4444,0.862962,0.785185,217.0,0.0,9.0,"foliage"
7.44444,1.84473,12.4444,12.4444,-8.55556,2.28518,0.877777,116.0,0.0,9.0,"grass"
0.555556,-2.27516,7.66667,1.88889,12.8889,0.474074,0.207407,112.0,0.0,9.0,"foliage"
41.7778,-2.07462,58.5556,41.4444,33.8889,1.14827,1.33333,235.0,0.0,9.0,"path"
26.8889,-1.87716,35.8889,24.8889,20.0,3.01109,1.52631,191.0,0.0,9.0,"cement"
21.4444,-1.51256,26.3333,15.6667,15.5556,3.39629,1.88518,86.0,0.0,9.0,"brickface"
49.0,-2.05319,68.7778,48.2222,40.3333,1.32916,0.862812,225.0,0.0,9.0,"path"
7.66667,-0.983947,8.0,3.88889,3.33333,0.062963,0.207407,57.0,0.0,9.0,"brickface"
0.111111,-2.15598,4.44444,0.444444,8.33333,0.211111,0.088889,226.0,0.0,9.0,"foliage"
24.8889,-2.04294,37.1111,24.3333,25.0,0.772202,3.8873,152.0,0.0,9.0,"cement"
105.889,-2.09781,128.556,106.0,45.2222,0.562963,0.044444,21.0,0.0,9.0,"sky"
12.6667,1.96654,20.0,20.0,-9.55556,1.51168,1.04704,85.0,0.0,9.0,"grass"
114.0,-2.31368,141.556,119.778,49.3333,0.72265,0.421635,49.0,0.0,9.0,"sky"
40.3333,-1.90498,52.8889,37.6667,27.7778,2.0512,0.834444,142.0,0.0,9.0,"path"
0.111111,-2.15251,4.88889,0.444444,9.22222,0.566667,0.211111,234.0,0.0,9.0,"foliage"
2.55556,-2.41399,9.66667,4.77778,12.0,5.91111,1.22963,50.0,0.0,9.0,"foliage"
8.77778,2.39131,17.0,17.0,-3.55556,3.15556,2.42963,93.0,0.0,9.0,"grass"
50.4444,-1.99758,70.0,48.5556,41.0,3.07258,1.68215,172.0,0.0,9.0,"path"
23.7778,-1.80787,35.4444,19.4444,27.6667,0.577776,0.507407,146.0,0.0,9.0,"brickface"
23.1111,-1.66401,30.4444,18.1111,19.6667,3.68889,1.48519,141.0,0.0,9.0,"brickface"
137.111,-2.27677,148.889,139.444,21.2222,0.685187,1.01112,63.0,0.0,9.0,"sky"
39.4444,-1.97042,51.5556,37.7778,25.8889,0.344443,0.651852,190.0,0.0,9.0,"cement"
97.7778,-2.39689,131.333,107.556,57.3333,0.327731,0.501848,58.0,0.0,9.0,"sky"
4.11111,-2.04872,11.4444,3.77778,15.0,0.501848,0.298142,223.0,0.0,9.0,"window"
82.5556,-2.22322,121.444,87.3333,73.0,0.488889,0.211113,210.0,0.0,9.0,"sky"
0.777778,-1.83888,1.88889,0.444444,2.55556,0.344265,0.490653,202.0,0.0,9.0,"window"
15.6667,-1.7836,23.3333,12.5556,18.4444,2.11852,2.71111,4.0,0.0,9.0,"brickface"
117.667,-2.34925,141.667,123.556,42.1111,1.14075,0.907406,143.0,0.0,9.0,"sky"
53.3333,-1.99759,69.5556,51.6667,34.1111,1.3963,1.05185,38.0,0.0,9.0,"cement"
35.4444,-2.38444,51.3333,38.2222,29.0,48.8889,12.1518,149.0,0.0,9.0,"path"
0.222222,-2.16921,2.66667,0.555556,4.55556,0.785185,0.611111,17.0,0.0,9.0,"foliage"
0.0,-2.0944,3.44444,0.0,6.88889,0.166667,0.118518,94.0,0.0,9.0,"foliage"
52.6667,-1.97081,64.4444,53.0,23.2222,25.5375,1.23678,208.0,0.0,9.0,"cement"
128.556,-2.24716,146.111,131.222,32.4444,0.222216,0.1963,252.0,0.0,9.0,"sky"
18.7778,-1.78515,27.3333,15.6667,20.2222,1.04074,3.2,23.0,0.0,9.0,"brickface"
21.2222,-1.5586,26.7778,15.8889,16.4444,1.21852,1.28889,85.0,0.0,9.0,"brickface"
0.111111,-2.18971,6.0,0.666667,11.2222,0.196296,0.118519,10.0,0.0,9.0,"foliage"
7.66667,-0.806042,7.88889,3.33333,2.33333,0.062963,0.240741,182.0,0.0,9.0,"brickface"
