@relation segment_challenge_part2
@attribute intensity-mean real
@attribute rawblue-mean real
@attribute exgreen-mean real
@attribute saturation-mean real
@attribute region-centroid-row real
@attribute exred-mean real
@attribute hedge-mean real
@attribute vedge-mean real
@attribute short-line-density-5 real
@attribute class{brickface,cement,foliage,grass,path,sky,window}
@data
110.185,127.111,-22.2222,0.208013,62.0,-28.5556,0.888887,0.555556,0.0,"sky"
60.2963,75.6667,-25.2222,0.314462,176.0,-20.8889,5.11111,2.11111,0.0,"path"
46.3704,56.3333,-18.7778,0.287646,182.0,-11.1111,2.55556,2.38889,0.0,"path"
57.6296,72.1111,-21.8889,0.30568,206.0,-21.5556,5.61111,2.83333,0.0,"path"
5.96296,6.66667,-6.88889,0.515873,131.0,4.77778,0.777778,0.444444,0.0,"brickface"
127.519,142.889,-13.2222,0.184263,39.0,-32.8889,1.11111,0.499997,0.0,"sky"
17.9259,21.8889,-13.7778,0.390329,102.0,1.88889,1.94444,1.88889,0.0,"brickface"
22.8519,21.2222,14.1111,0.28661,249.0,-9.22222,2.66667,1.61111,0.0,"grass"
23.2963,28.5556,-5.22222,0.504161,83.0,-10.5556,8.33333,24.5556,0.0,"foliage"
49.7778,62.4444,-20.0,0.309106,147.0,-18.0,4.66667,3.11111,0.0,"cement"
31.2593,39.0,-11.7778,0.30715,117.0,-11.4444,1.11111,1.22222,0.0,"cement"
22.7407,29.0,-15.2222,0.390398,118.0,-3.55556,3.44444,1.72222,0.222222,"brickface"
16.9259,15.5556,14.5556,0.384638,156.0,-10.4444,2.05556,0.944444,0.0,"grass"
57.3333,68.2222,-19.0,0.252203,104.0,-13.6667,1.44444,1.38889,0.222222,"cement"
5.85185,6.44444,-7.55556,0.573633,137.0,5.77778,1.11111,0.5,0.0,"brickface"
51.1481,63.3333,-19.1111,0.297689,196.0,-17.4444,4.44444,1.44444,0.0,"path"
1.66667,4.0,-4.0,0.937037,134.0,-3.0,0.833333,0.222222,0.0,"window"
3.77778,8.0,-4.33333,0.909236,96.0,-8.33333,2.77778,2.33333,0.0,"foliage"
48.6667,62.5556,-20.3333,0.339145,133.0,-21.3333,1.16667,2.33333,0.111111,"cement"
61.5926,76.6667,-24.4444,0.305593,195.0,-20.7778,4.05556,1.83333,0.0,"path"
5.44444,8.66667,-5.66667,0.578339,149.0,-4.0,0.722222,0.555556,0.0,"brickface"
112.111,129.333,-12.3333,0.234493,41.0,-39.3333,0.833333,0.388889,0.0,"sky"
38.3704,42.1111,-9.77778,0.166047,71.0,-1.44444,0.777777,0.944444,0.0,"cement"
126.815,142.889,-12.7778,0.195127,21.0,-35.4444,1.33333,0.944444,0.0,"sky"
11.0741,9.44444,9.77778,0.376554,236.0,-4.88889,3.05556,1.83333,0.0,"grass"
8.33333,14.1111,-9.0,0.622222,58.0,-8.33333,0.444445,0.333334,0.0,"window"
46.6667,70.1111,-26.6667,0.549032,73.0,-43.6667,10.7222,8.22222,0.0,"foliage"
6.11111,7.22222,-7.66667,0.532628,139.0,4.33333,0.833333,0.277778,0.0,"brickface"
53.7037,67.2222,-20.7778,0.308859,201.0,-19.7778,5.22222,2.72222,0.0,"path"
47.2593,58.5556,-17.4444,0.294238,196.0,-16.4444,2.22222,1.66667,0.0,"path"
56.1852,70.8889,-23.8889,0.323021,174.0,-20.2222,3.16667,3.11111,0.111111,"path"
59.7407,74.7778,-24.5556,0.313611,191.0,-20.5556,3.27778,3.5,0.0,"path"
0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,"window"
2.96296,6.44444,-4.88889,0.829233,134.0,-5.55556,0.611111,0.666667,0.0,"window"
49.7037,61.7778,-21.1111,0.309236,188.0,-15.1111,2.27778,2.0,0.0,"path"
51.6667,62.3333,-18.3333,0.2694,102.0,-13.6667,1.22222,2.94444,0.111111,"cement"
5.25926,6.11111,-6.44444,0.534392,114.0,3.88889,0.666667,0.722222,0.0,"brickface"
56.3704,69.6667,-22.1111,0.296836,200.0,-17.7778,4.33333,2.77778,0.0,"path"
12.1852,10.5556,12.4444,0.415772,198.0,-7.55556,1.94444,0.888889,0.111111,"grass"
26.1111,29.5556,-7.66667,0.202846,159.0,-2.66667,2.22222,2.16667,0.0,"cement"
18.1111,17.3333,14.6667,0.392364,183.0,-12.3333,2.0,0.777778,0.0,"grass"
132.778,145.333,-9.0,0.152134,115.0,-28.6667,1.44445,0.222224,0.0,"sky"
9.51852,15.4444,-3.55556,0.698902,95.0,-14.2222,2.66667,2.11111,0.0,"foliage"
110.0,127.111,-15.0,0.229674,54.0,-36.3333,0.833335,0.833333,0.0,"sky"
13.7407,12.3333,12.1111,0.375346,211.0,-7.88889,1.61111,1.72222,0.0,"grass"
5.2963,6.55556,-6.88889,0.564153,145.0,3.11111,0.722222,0.555556,0.0,"brickface"
32.963,41.1111,-13.5556,0.305705,190.0,-10.8889,2.5,2.66667,0.0,"path"
30.5926,37.7778,-12.1111,0.284148,188.0,-9.44444,7.38889,1.66667,0.0,"path"
22.2222,19.6667,21.6667,0.413746,237.0,-14.0,2.72222,2.44444,0.0,"grass"
23.4444,31.1111,-17.6667,0.43507,55.0,-5.33333,1.77778,2.22222,0.0,"brickface"
51.7778,61.5556,-17.0,0.250705,76.0,-12.3333,0.388889,1.5,0.0,"cement"
16.8148,21.0,-14.1111,0.422337,79.0,1.55556,2.11111,1.27778,0.0,"brickface"
24.3333,32.5556,-17.6667,0.431547,69.0,-7.0,1.61111,1.5,0.0,"brickface"
7.44444,12.6667,-3.0,0.759012,92.0,-12.6667,2.27778,1.88889,0.111111,"foliage"
19.7407,24.5556,-14.5556,0.394157,91.0,0.111111,2.55556,2.0,0.111111,"brickface"
22.1111,28.1111,-15.6667,0.398448,116.0,-2.33333,0.888889,0.944445,0.0,"brickface"
15.0741,13.2222,16.4444,0.441675,216.0,-10.8889,2.72222,2.77778,0.111111,"grass"
12.2593,9.33333,14.5556,0.480149,244.0,-5.77778,3.0,3.38889,0.0,"grass"
5.51852,8.77778,-5.55556,0.588163,149.0,-4.22222,1.0,0.888889,0.0,"brickface"
88.5556,115.889,-32.3333,0.378682,75.0,-49.6667,0.888888,0.666668,0.0,"sky"
0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,"window"
15.1481,14.5556,10.5556,0.344304,239.0,-8.77778,2.27778,2.5,0.111111,"grass"
1.18519,3.22222,-3.22222,0.977778,94.0,-2.88889,0.222222,0.666667,0.0,"window"
49.2222,60.5556,-18.3333,0.289582,191.0,-15.6667,2.33333,1.44444,0.0,"path"
16.4074,16.8889,9.44444,0.346719,170.0,-10.8889,1.22222,1.27778,0.0,"grass"
17.3333,15.8889,15.0,0.382522,162.0,-10.6667,0.944444,1.66667,0.0,"grass"
12.5185,10.7778,14.1111,0.447247,236.0,-8.88889,2.0,1.77778,0.111111,"grass"
50.5556,62.1111,-20.3333,0.296547,179.0,-14.3333,3.55556,2.0,0.0,"path"
31.4444,37.7778,-10.6667,0.252953,180.0,-8.33333,7.33333,1.44444,0.0,"path"
109.778,128.222,-24.6667,0.223364,60.0,-30.6667,0.777777,0.444447,0.0,"sky"
35.4815,44.1111,-13.4444,0.301166,179.0,-12.4444,4.55556,2.27778,0.0,"path"
8.44444,12.2222,-7.0,0.503086,158.0,-4.33333,1.38889,2.16667,0.0,"cement"
10.037,14.5556,-7.44444,0.479931,162.0,-6.11111,2.0,1.38889,0.111111,"cement"
27.2222,38.6667,-14.3333,0.468165,147.0,-20.0,2.05556,1.55556,0.111111,"cement"
122.333,139.0,-17.0,0.198924,57.0,-33.0,0.888889,1.05556,0.0,"sky"
15.5185,25.3333,-9.88889,0.660813,136.0,-19.5556,2.66667,6.72222,0.0,"foliage"
58.1111,72.0,-22.6667,0.299308,192.0,-19.0,4.94444,4.0,0.111111,"path"
105.593,123.222,-14.1111,0.248136,63.0,-38.7778,6.22222,0.999997,0.0,"sky"
0.037037,0.111111,-0.111111,0.111111,141.0,-0.111111,0.055556,0.055556,0.0,"window"
130.407,145.444,-12.8889,0.177191,13.0,-32.2222,1.33333,1.33333,0.111111,"sky"
56.7778,71.5556,-23.6667,0.318366,173.0,-20.6667,2.38889,2.16667,0.111111,"path"
3.0,5.88889,-4.0,0.895369,124.0,-4.66667,1.83333,3.44444,0.0,"foliage"
18.3333,17.2222,16.6667,0.418184,157.0,-13.3333,0.777778,1.05556,0.0,"grass"
14.3704,20.2222,-4.77778,0.575126,102.0,-12.7778,9.44444,7.27778,0.0,"foliage"
122.593,136.889,-11.1111,0.181821,44.0,-31.7778,2.33333,2.44444,0.0,"sky"
3.81481,5.55556,-6.11111,0.715608,111.0,0.888889,2.55556,0.555555,0.0,"brickface"
5.0,6.22222,-7.33333,0.617063,118.0,3.66667,0.777778,0.333333,0.0,"brickface"
45.7407,56.3333,-18.2222,0.295992,105.0,-13.5556,2.16667,1.88889,0.0,"cement"
14.4815,20.3333,-8.11111,0.43286,80.0,-9.44444,2.94444,2.05556,0.0,"window"
5.74074,4.44444,9.11111,0.556614,234.0,-5.22222,0.888889,0.833333,0.0,"grass"
5.92593,6.88889,-8.11111,0.581349,111.0,5.22222,0.611111,0.444445,0.0,"brickface"
8.81481,7.22222,11.5556,0.491388,232.0,-6.77778,1.5,1.83333,0.0,"grass"
31.7037,38.0,-10.1111,0.250721,184.0,-8.77778,10.6111,2.22222,0.0,"path"
11.8519,8.88889,16.4444,0.48874,210.0,-7.55556,1.5,1.55556,0.0,"grass"
32.2593,39.1111,-12.1111,0.266436,183.0,-8.44444,6.33333,1.11111,0.0,"path"
45.1852,58.7778,-19.2222,0.355227,19.0,-21.5556,1.44444,2.44444,0.0,"cement"
12.1111,8.11111,17.6667,0.54918,221.0,-5.66667,1.22222,1.05556,0.0,"grass"
6.62963,10.1111,-5.88889,0.541667,159.0,-4.55556,1.27778,2.5,0.0,"cement"
61.4074,76.5556,-22.2222,0.299579,193.0,-23.2222,2.22222,3.27778,0.0,"path"
48.8889,60.0,-19.3333,0.292307,190.0,-14.0,2.05556,1.94444,0.0,"path"
19.0741,33.1111,-16.5556,0.681266,120.0,-25.5556,1.44444,2.16667,0.0,"foliage"
29.2963,40.4444,-14.5556,0.431825,110.0,-18.8889,2.11111,0.611111,0.0,"window"
129.852,142.556,-10.5556,0.153497,21.0,-27.5556,1.33333,0.999997,0.0,"sky"
66.2593,79.6667,-22.1111,0.260329,83.0,-18.1111,1.55556,2.5,0.111111,"cement"
31.6296,39.3333,-9.88889,0.307444,110.0,-13.2222,0.444444,0.833333,0.0,"window"
18.963,24.2222,-14.8889,0.419522,61.0,-0.888889,3.11111,2.22222,0.111111,"brickface"
40.2963,49.0,-12.5556,0.275368,201.0,-13.5556,5.55556,4.61111,0.0,"path"
21.4074,19.6667,19.7778,0.409551,181.0,-14.5556,3.27778,0.777777,0.111111,"grass"
48.3704,60.1111,-20.1111,0.306725,187.0,-15.1111,2.66667,2.94445,0.0,"path"
5.77778,6.77778,-8.0,0.581349,126.0,5.0,0.444445,0.388889,0.0,"brickface"
1.96296,5.0,-3.88889,0.970238,116.0,-5.22222,0.833333,0.777778,0.0,"foliage"
60.7778,76.1111,-24.0,0.309253,194.0,-22.0,4.61111,3.22222,0.0,"path"
6.03704,9.22222,-8.44444,0.652248,147.0,-1.11111,0.722222,0.444445,0.0,"brickface"
49.4074,59.3333,-16.2222,0.263467,120.0,-13.5556,4.27778,3.33333,0.0,"cement"
7.03704,11.6667,-7.11111,0.613718,30.0,-6.77778,3.0,0.722222,0.0,"window"
54.6296,66.7778,-19.8889,0.280911,138.0,-16.5556,2.38889,1.11111,0.0,"cement"
20.9259,27.7778,-16.7778,0.44725,63.0,-3.77778,2.11111,1.27778,0.0,"brickface"
29.4815,40.1111,-12.7778,0.421493,115.0,-19.1111,3.66667,2.44444,0.0,"window"
122.185,138.333,-16.2222,0.194316,71.0,-32.2222,0.888888,0.722221,0.0,"sky"
10.8889,9.33333,14.6667,0.520399,235.0,-10.0,1.72222,1.94444,0.0,"grass"
136.296,146.333,-10.5556,0.113055,32.0,-19.5556,2.61111,0.777774,0.0,"sky"
41.3333,51.1111,-10.3333,0.298471,162.0,-19.0,13.9444,2.11111,0.0,"path"
3.25926,7.66667,-4.77778,0.953086,141.0,-8.44444,0.888889,1.38889,0.0,"foliage"
129.926,142.667,-11.4444,0.151812,19.0,-26.7778,1.5,1.61111,0.0,"sky"
41.037,49.4444,-14.4444,0.280578,121.0,-10.7778,0.944444,21.6667,0.0,"cement"
6.40741,7.22222,-7.55556,0.520062,122.0,5.11111,0.5,0.444445,0.0,"brickface"
21.037,29.0,-11.1111,0.41916,158.0,-12.7778,1.44444,2.83333,0.0,"cement"
8.44444,7.33333,12.3333,0.569266,218.0,-9.0,1.66667,1.77778,0.0,"grass"
14.1481,13.0,13.2222,0.421621,240.0,-9.77778,2.44444,1.05556,0.111111,"grass"
17.0741,24.8889,-10.8889,0.481852,83.0,-12.5556,0.222222,0.388889,0.0,"window"
21.3704,31.8889,-14.7778,0.505441,130.0,-16.7778,1.44444,2.33333,0.0,"cement"
57.8148,70.4444,-21.4444,0.280738,126.0,-16.4444,0.944445,1.16667,0.0,"cement"
34.963,43.4444,-13.8889,0.303377,186.0,-11.5556,2.33333,2.0,0.0,"path"
23.037,22.5556,19.2222,0.420767,215.0,-17.7778,4.72222,1.55556,0.0,"grass"
19.8519,24.6667,-14.8889,0.394964,114.0,0.444444,1.94444,1.38889,0.0,"brickface"
20.1111,17.5556,20.3333,0.409309,190.0,-12.6667,1.33333,1.55556,0.0,"grass"
6.66667,7.55556,-8.0,0.530556,129.0,5.33333,0.888889,0.555556,0.0,"brickface"
23.7037,25.4444,13.8889,0.389034,156.0,-19.1111,2.0,0.5,0.0,"grass"
49.6667,60.8889,-20.0,0.29381,189.0,-13.6667,3.16667,1.11111,0.0,"path"
0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,"window"
7.77778,5.55556,11.3333,0.543201,201.0,-4.66667,0.944444,1.44444,0.0,"grass"
18.963,22.7778,-15.2222,0.388385,103.0,3.77778,1.88889,1.38889,0.111111,"brickface"
23.0741,29.7778,-17.2222,0.417763,102.0,-2.88889,2.61111,0.888889,0.0,"brickface"
7.96296,11.8889,-6.88889,0.520578,158.0,-4.88889,0.833333,0.944445,0.0,"cement"
3.92593,4.0,-5.11111,0.600529,145.0,4.88889,0.611111,0.388889,0.0,"brickface"
12.8519,12.7778,7.44444,0.322069,197.0,-7.22222,2.38889,2.16667,0.111111,"grass"
122.037,138.778,-15.7778,0.203326,59.0,-34.4444,1.33333,0.833335,0.0,"sky"
18.5556,15.3333,20.3333,0.422491,194.0,-10.6667,2.05556,2.16667,0.0,"grass"
29.963,36.4444,-10.2222,0.275863,188.0,-9.22222,5.11111,1.44444,0.0,"path"
50.2222,61.3333,-19.0,0.285554,185.0,-14.3333,2.5,1.33333,0.0,"path"
135.222,145.889,-11.6667,0.119532,41.0,-20.3333,0.277779,1.0,0.0,"sky"
1.40741,4.11111,-3.88889,1.0,98.0,-4.22222,0.388889,0.388889,0.0,"foliage"
17.1481,15.5556,15.5556,0.396433,173.0,-10.7778,2.11111,1.44444,0.0,"grass"
17.1111,23.0,-10.0,0.402203,117.0,-7.66667,0.722222,1.83333,0.0,"window"
61.5556,76.2222,-23.6667,0.295908,194.0,-20.3333,3.22222,1.72222,0.0,"path"
126.444,141.667,-15.0,0.179483,56.0,-30.6667,0.722221,0.888887,0.0,"sky"
10.3704,9.66667,10.2222,0.445969,239.0,-8.11111,2.33333,1.94444,0.0,"grass"
4.85185,9.66667,-5.22222,0.822507,73.0,-9.22222,1.72222,0.888889,0.0,"foliage"
8.51852,5.66667,11.7778,0.54054,238.0,-3.22222,1.05556,1.16667,0.0,"grass"
3.37037,7.66667,-4.44444,0.940741,102.0,-8.44444,1.55556,0.555555,0.0,"foliage"
47.2593,58.5556,-17.4444,0.294238,196.0,-16.4444,2.22222,1.66667,0.0,"path"
29.2222,35.8889,-13.0,0.311552,107.0,-7.0,10.3333,2.05556,0.0,"cement"
21.1481,26.3333,-16.4444,0.405118,88.0,0.888889,1.72222,2.05556,0.111111,"brickface"
55.3333,68.7778,-21.3333,0.300006,181.0,-19.0,1.83333,1.16667,0.0,"path"
6.33333,7.44444,-7.33333,0.510362,117.0,4.0,0.388889,0.444445,0.0,"brickface"
1.66667,4.44444,-3.66667,0.977778,110.0,-4.66667,0.5,0.333333,0.0,"foliage"
28.7778,37.1111,-13.3333,0.346398,98.0,-11.6667,1.05556,7.0,0.0,"cement"
113.481,128.556,-22.4444,0.179697,90.0,-22.7778,0.777779,0.666668,0.0,"sky"
14.7407,11.5556,15.7778,0.423123,223.0,-6.22222,1.94444,1.77778,0.111111,"grass"
125.111,141.556,-16.0,0.194537,40.0,-33.3333,0.833333,0.999999,0.0,"sky"
43.6296,52.8889,-17.8889,0.286863,182.0,-9.88889,2.77778,1.11111,0.111111,"path"
1.81481,4.88889,-4.11111,0.984127,110.0,-5.11111,0.5,0.833333,0.0,"foliage"
5.66667,9.66667,-2.66667,0.760734,109.0,-9.33333,2.0,2.22222,0.0,"foliage"
12.2963,11.1111,14.1111,0.485216,231.0,-10.5556,2.66667,2.44444,0.0,"grass"
56.3333,70.0,-23.3333,0.305472,183.0,-17.6667,4.05556,2.88889,0.0,"path"
26.2222,35.4444,-20.3333,0.450926,72.0,-7.33333,1.66667,0.944444,0.0,"brickface"
23.8889,30.4444,-17.3333,0.405022,89.0,-2.33333,1.66667,1.27778,0.0,"brickface"
141.815,148.889,-7.11111,0.079806,13.0,-14.1111,0.944445,1.16667,0.0,"sky"
42.9259,51.5556,-15.4444,0.267251,81.0,-10.4444,1.83333,1.22222,0.0,"cement"
112.222,131.333,-14.0,0.25541,25.0,-43.3333,0.388889,0.77778,0.0,"sky"
6.44444,11.4444,-8.0,0.67037,62.0,-7.0,0.444444,0.333333,0.0,"window"
97.1111,121.444,-29.3333,0.320097,47.0,-43.6667,0.666667,0.5,0.0,"sky"
1.03704,1.88889,-1.77778,0.814815,140.0,-0.777778,0.444444,0.722222,0.0,"window"
17.1852,23.3333,-13.8889,0.46306,40.0,-4.55556,1.11111,1.33333,0.0,"brickface"
127.63,141.667,-12.2222,0.169397,24.0,-29.8889,0.888888,1.27778,0.0,"sky"
58.1852,69.5556,-19.5556,0.257014,103.0,-14.5556,1.94444,0.888889,0.0,"cement"
41.6667,51.3333,-10.3333,0.297547,163.0,-18.6667,14.0,2.61111,0.0,"path"
1.14815,2.66667,-1.77778,0.953704,124.0,-2.77778,1.44444,1.16667,0.0,"foliage"
1.14815,3.44444,-3.44444,1.0,144.0,-3.44444,0.5,0.444444,0.0,"foliage"
56.7037,64.4444,-11.1111,0.19713,65.0,-12.1111,26.4444,1.38889,0.0,"cement"
135.296,146.111,-12.2222,0.12003,36.0,-20.2222,1.0,0.944443,0.0,"sky"
20.5926,27.3333,-14.7778,0.424904,88.0,-5.44444,2.94444,2.0,0.0,"brickface"
21.2963,26.7778,-16.2222,0.404792,101.0,-0.222222,1.27778,1.33333,0.0,"brickface"
2.25926,6.0,-4.77778,0.986111,94.0,-6.44444,0.722222,0.444445,0.0,"foliage"
5.88889,6.66667,-7.66667,0.577601,134.0,5.33333,0.722222,0.611111,0.0,"brickface"
7.0,12.3333,-8.33333,0.66626,61.0,-7.66667,0.722222,0.166667,0.0,"window"
41.4815,51.1111,-12.4444,0.294706,161.0,-16.4444,10.5,2.11111,0.0,"path"
2.74074,6.22222,-3.22222,0.954365,115.0,-7.22222,0.722222,0.777778,0.111111,"foliage"
5.33333,6.22222,-7.33333,0.587963,130.0,4.66667,0.388889,0.5,0.0,"brickface"
111.815,131.111,-19.7778,0.244021,16.0,-38.1111,0.888891,0.5,0.0,"sky"
16.7407,25.7778,-12.2222,0.547173,107.0,-14.8889,2.05556,2.55556,0.111111,"window"
6.44444,7.88889,-8.33333,0.558201,133.0,4.0,1.16667,0.666667,0.0,"brickface"
60.7407,75.8889,-22.2222,0.303044,67.0,-23.2222,1.5,1.72222,0.0,"cement"
5.85185,4.55556,8.77778,0.541266,237.0,-4.88889,1.77778,1.66667,0.0,"grass"
25.1111,23.0,19.0,0.335386,168.0,-12.6667,0.666666,1.5,0.0,"grass"
124.63,140.556,-17.2222,0.185749,40.0,-30.5556,1.33333,1.22222,0.0,"sky"
123.778,139.667,-16.3333,0.188503,40.0,-31.3333,1.5,1.05556,0.0,"sky"
4.18518,9.44444,-5.88889,0.915376,143.0,-9.88889,0.888889,1.5,0.0,"foliage"
58.8148,70.1111,-19.4444,0.253364,73.0,-14.4444,0.777777,0.944444,0.111111,"cement"
23.6667,30.3333,-18.3333,0.420973,92.0,-1.66667,2.33333,1.22222,0.0,"brickface"
10.1852,15.5556,-2.88889,0.700087,101.0,-13.2222,6.44444,3.38889,0.0,"foliage"
124.704,139.667,-13.4444,0.182073,57.0,-31.4444,1.22222,1.22222,0.0,"sky"
16.8148,24.4444,-11.1111,0.473045,89.0,-11.7778,3.27778,1.05556,0.0,"window"
49.1852,59.7778,-18.2222,0.278886,191.0,-13.5556,2.94444,1.0,0.0,"path"
15.5185,25.3333,-9.88889,0.660813,136.0,-19.5556,2.66667,6.72222,0.0,"foliage"
41.1852,50.0,-15.2222,0.279876,193.0,-11.2222,4.61111,2.55556,0.0,"path"
29.4444,38.3333,-13.3333,0.355756,116.0,-13.3333,1.11111,3.27778,0.0,"cement"
34.9259,42.8889,-13.4444,0.285756,182.0,-10.4444,3.61111,1.83333,0.0,"path"
8.7037,15.8889,-6.44444,0.772831,134.0,-15.1111,1.61111,1.11111,0.0,"foliage"
0.703704,1.88889,-1.77778,0.962963,136.0,-1.77778,0.388889,0.333333,0.0,"foliage"
16.6667,25.7778,-13.0,0.539116,90.0,-14.3333,1.83333,0.5,0.111111,"window"
38.037,44.1111,-11.1111,0.221187,49.0,-7.11111,1.22222,1.05555,0.0,"cement"
1.18519,3.33333,-2.88889,1.0,123.0,-3.55556,0.5,0.611111,0.0,"foliage"
13.0,11.7778,12.3333,0.407734,176.0,-8.66667,1.16667,0.388889,0.0,"grass"
14.8889,13.5556,14.3333,0.426012,219.0,-10.3333,2.11111,2.27778,0.111111,"grass"
13.6296,12.8889,10.7778,0.374806,211.0,-8.55556,2.0,1.66667,0.0,"grass"
65.7037,79.4444,-22.4444,0.266776,57.0,-18.7778,0.999999,1.38889,0.0,"cement"
63.0741,79.2222,-25.2222,0.311587,191.0,-23.2222,3.77778,3.22222,0.0,"path"
11.9259,9.0,15.2222,0.486598,217.0,-6.44444,1.66667,1.38889,0.0,"grass"
131.778,144.778,-10.0,0.156568,13.0,-29.0,0.555557,0.833331,0.0,"sky"
8.14815,13.3333,-5.11111,0.738034,100.0,-10.4444,5.77778,7.27778,0.0,"foliage"
0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,"window"
4.14815,8.33333,-5.11111,0.886048,105.0,-7.44444,3.66667,3.72222,0.0,"foliage"
0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,"window"
0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,"window"
62.8148,80.0,-24.4444,0.329364,62.0,-27.1111,0.666667,11.2222,0.0,"cement"
3.0,7.22222,-5.33333,0.93567,93.0,-7.33333,1.38889,0.833333,0.111111,"foliage"
0.481482,1.44444,-1.44444,1.0,133.0,-1.44444,0.222222,0.055556,0.0,"foliage"
19.6296,17.8889,12.7778,0.285691,181.0,-7.55556,2.66667,1.66667,0.111111,"grass"
1.07407,2.66667,-1.88889,0.981482,123.0,-2.88889,0.611111,0.722222,0.0,"foliage"
21.4074,26.6667,-15.5556,0.390436,95.0,-0.222222,0.944444,1.22222,0.0,"brickface"
64.037,80.3333,-24.1111,0.3097,87.0,-24.7778,1.16667,1.88889,0.0,"cement"
100.444,122.222,-22.6667,0.294515,57.0,-42.6667,1.61111,1.05556,0.0,"sky"
17.5926,30.1111,-11.7778,0.701476,127.0,-25.7778,1.05556,1.16667,0.0,"foliage"
14.5556,13.6667,13.6667,0.431696,216.0,-11.0,2.16667,0.888889,0.0,"grass"
111.63,129.222,-20.8889,0.218379,52.0,-31.8889,0.777777,0.722223,0.0,"sky"
22.8519,31.5556,-12.2222,0.426014,160.0,-13.8889,2.77778,3.0,0.0,"cement"
48.3333,59.6667,-17.3333,0.290585,195.0,-16.6667,3.0,1.88889,0.0,"path"
17.3333,21.0,-13.6667,0.391731,87.0,2.66667,2.72222,2.77778,0.111111,"brickface"
19.1111,23.6667,-15.0,0.403224,106.0,1.33333,0.722222,1.61111,0.0,"brickface"
22.7407,19.7778,18.7778,0.335021,176.0,-9.88889,2.72222,1.44444,0.0,"grass"
1.22222,2.88889,-2.66667,0.933333,115.0,-2.33333,0.166667,1.05556,0.0,"window"
13.037,18.8889,-8.11111,0.548124,130.0,-9.44444,9.77778,1.11111,0.0,"cement"
16.037,13.3333,12.8889,0.342307,195.0,-4.77778,0.611111,0.444444,0.0,"grass"
51.0741,59.2222,-15.8889,0.224617,120.0,-8.55556,0.944444,5.77778,0.0,"cement"
3.0,5.88889,-4.0,0.895369,124.0,-4.66667,1.83333,3.44444,0.0,"foliage"
6.0,7.22222,-8.0,0.571649,124.0,4.33333,0.611111,0.611111,0.0,"brickface"
9.2963,15.8889,-10.2222,0.632739,13.0,-9.55556,0.277778,1.77778,0.0,"window"
98.5926,121.556,-25.1111,0.308813,57.0,-43.7778,0.77778,0.944447,0.0,"sky"
26.4444,33.0,-10.6667,0.271473,189.0,-9.0,11.7222,2.05556,0.0,"path"
42.037,52.2222,-12.4444,0.308416,161.0,-18.1111,9.0,1.38889,0.0,"path"
124.111,139.333,-15.0,0.182623,55.0,-30.6667,1.16667,1.38889,0.0,"sky"
30.1111,30.1111,16.6667,0.312295,172.0,-16.6667,2.33333,1.05556,0.0,"grass"
114.63,132.889,-13.5556,0.240722,46.0,-41.2222,1.33333,1.16667,0.0,"sky"
6.48148,4.88889,8.88889,0.525437,243.0,-4.11111,2.55556,2.22222,0.0,"grass"
1.77778,3.44444,-1.0,0.912963,85.0,-4.0,1.11111,0.888889,0.111111,"foliage"
1.85185,3.88889,-3.55556,0.833333,134.0,-2.55556,0.222222,0.111111,0.0,"window"
15.5926,11.7778,16.5556,0.442661,186.0,-5.11111,1.16667,1.16667,0.0,"grass"
70.4444,89.0,-26.3333,0.318191,25.0,-29.3333,0.611111,1.11111,0.0,"cement"
40.5185,47.6667,-13.2222,0.24473,80.0,-8.22222,1.33333,1.33333,0.0,"cement"
0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,"foliage"
2.7037,5.66667,-2.44444,0.917989,115.0,-6.44444,1.38889,0.666667,0.0,"foliage"
4.88889,9.11111,-4.66667,0.864664,111.0,-8.0,4.11111,3.72222,0.0,"foliage"
112.222,130.889,-14.3333,0.248698,26.0,-41.6667,0.444444,0.777777,0.0,"sky"
126.037,141.0,-14.7778,0.177195,46.0,-30.1111,1.77778,2.11111,0.0,"sky"
7.92593,13.6667,-8.44444,0.634921,36.0,-8.77778,0.388889,0.444445,0.0,"window"
32.4444,40.3333,-11.6667,0.296365,177.0,-12.0,8.5,2.83333,0.0,"path"
0.259259,0.777778,-0.777778,0.777778,140.0,-0.777778,0.222222,0.055556,0.0,"window"
58.4815,71.6667,-21.4444,0.287107,203.0,-18.1111,3.44444,4.27778,0.0,"path"
2.18519,4.88889,-3.88889,0.888007,135.0,-4.22222,0.555555,2.27778,0.0,"window"
41.963,51.2222,-11.5556,0.282125,161.0,-16.2222,11.7778,2.77778,0.0,"path"
2.51852,6.11111,-3.88889,0.973765,124.0,-6.88889,1.11111,1.0,0.0,"foliage"
67.4444,79.0,-8.66667,0.306281,87.0,-26.0,44.7222,24.3889,0.0,"foliage"
